"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Армения;04.02.2020;0;0;0;0;0;0
Армения;05.02.2020;0;0;0;0;0;0
Армения;06.02.2020;0;0;0;0;0;0
Армения;07.02.2020;0;0;0;0;0;0
Армения;08.02.2020;0;0;0;0;0;0
Армения;09.02.2020;0;0;0;0;0;0
Армения;10.02.2020;0;0;0;0;0;0
Армения;11.02.2020;0;0;0;0;0;0
Армения;12.02.2020;0;0;0;0;0;0
Армения;13.02.2020;0;0;0;0;0;0
Армения;14.02.2020;0;0;0;0;0;0
Армения;15.02.2020;0;0;0;0;0;0
Армения;16.02.2020;0;0;0;0;0;0
Армения;17.02.2020;0;0;0;0;0;0
Армения;18.02.2020;0;0;0;0;0;0
Армения;19.02.2020;0;0;0;0;0;0
Армения;20.02.2020;0;0;0;0;0;0
Армения;21.02.2020;0;0;0;0;0;0
Армения;22.02.2020;0;0;0;0;0;0
Армения;23.02.2020;0;0;0;0;0;0
Армения;24.02.2020;0;0;0;0;0;0
Армения;25.02.2020;0;0;0;0;0;0
Армения;26.02.2020;0;0;0;0;0;0
Армения;27.02.2020;0;0;0;0;0;0
Армения;28.02.2020;0;0;0;0;0;0
Армения;29.02.2020;0;0;0;0;0;0
Армения;01.03.2020;1;0;0;1;0;0
Армения;02.03.2020;1;0;0;0;0;0
Армения;03.03.2020;1;0;0;0;0;0
Армения;04.03.2020;1;0;0;0;0;0
Армения;05.03.2020;1;0;0;0;0;0
Армения;06.03.2020;1;0;0;0;0;0
Армения;07.03.2020;1;0;0;0;0;0
Армения;08.03.2020;1;0;0;0;0;0
Армения;09.03.2020;1;0;0;0;0;0
Армения;10.03.2020;1;0;0;0;0;0
Армения;11.03.2020;1;0;0;0;0;0
Армения;12.03.2020;4;0;0;3;0;0
Армения;13.03.2020;8;0;0;4;0;0
Армения;14.03.2020;18;0;0;10;0;0
Армения;15.03.2020;26;0;0;8;0;0
Армения;16.03.2020;52;0;0;26;0;0
Армения;17.03.2020;78;1;0;26;1;0
Армения;18.03.2020;84;1;0;6;0;0
Армения;19.03.2020;115;1;0;31;0;0
Армения;20.03.2020;136;1;0;21;0;0
Армения;21.03.2020;160;1;0;24;0;0
Армения;22.03.2020;194;2;0;34;1;0
Армения;23.03.2020;235;2;0;41;0;0
Армения;24.03.2020;249;14;0;14;12;0
Армения;25.03.2020;265;16;0;16;2;0
Армения;26.03.2020;290;18;1;25;2;1
Армения;27.03.2020;329;28;1;39;10;0
Армения;28.03.2020;407;30;1;78;2;0
Армения;29.03.2020;424;30;3;17;0;2
Армения;30.03.2020;482;30;3;58;0;0
Армения;31.03.2020;532;30;3;50;0;0
Армения;01.04.2020;571;31;4;39;1;1
Армения;02.04.2020;663;33;7;92;2;3
Армения;03.04.2020;736;43;7;73;10;0
Армения;04.04.2020;770;43;7;34;0;0
Армения;05.04.2020;822;57;7;52;14;0
Армения;06.04.2020;833;62;8;11;5;1
Армения;07.04.2020;853;87;8;20;25;0
Армения;08.04.2020;881;114;9;28;27;1
Армения;09.04.2020;921;138;10;40;24;1
Армения;10.04.2020;937;149;12;16;11;2
Армения;11.04.2020;967;173;13;30;24;1
Армения;12.04.2020;1013;197;13;46;24;0
Армения;13.04.2020;1039;211;14;26;14;1
Армения;14.04.2020;1067;265;16;28;54;2
Армения;15.04.2020;1111;297;17;44;32;1
Армения;16.04.2020;1159;358;18;48;61;1
Армения;17.04.2020;1201;402;19;42;44;1
Армения;18.04.2020;1248;523;20;47;121;1
Армения;19.04.2020;1291;545;20;43;22;0
Армения;20.04.2020;1339;580;22;48;35;2
Армения;21.04.2020;1401;609;24;62;29;2
Армения;22.04.2020;1473;633;24;72;24;0
Армения;23.04.2020;1523;659;24;50;26;0
Армения;24.04.2020;1596;728;27;73;69;3
Армения;25.04.2020;1677;803;28;81;75;1
Армения;26.04.2020;1746;833;28;69;30;0
Армения;27.04.2020;1808;848;29;62;15;1
Армения;28.04.2020;1867;866;30;59;18;1
Армения;29.04.2020;1932;900;30;65;34;0
Армения;30.04.2020;2066;929;32;134;29;2
Армения;01.05.2020;2148;977;33;82;48;1
Армения;02.05.2020;2273;1010;33;125;33;0
Армения;03.05.2020;2386;1035;35;113;25;2
Армения;04.05.2020;2507;1071;39;121;36;4
Армения;05.05.2020;2619;1111;40;112;40;1
Армения;06.05.2020;2782;1135;40;163;24;0
Армения;07.05.2020;2884;1185;42;102;50;2
Армения;08.05.2020;3029;1218;43;145;33;1
Армения;09.05.2020;3175;1267;44;146;49;1
Армения;10.05.2020;3313;1325;45;138;58;1
Армения;11.05.2020;3392;1359;46;79;34;1
Армения;12.05.2020;3538;1430;47;146;71;1
Армения;13.05.2020;3718;1500;48;180;70;1
Армения;14.05.2020;3860;1572;49;142;72;1
Армения;15.05.2020;4044;1666;52;184;94;3
Армения;16.05.2020;4283;1791;55;239;125;3
Армения;17.05.2020;4472;1925;60;189;134;5
Армения;18.05.2020;4823;2019;61;351;94;1
Армения;19.05.2020;5041;2164;64;218;145;3
Армения;20.05.2020;5271;2419;67;230;255;3
Армения;21.05.2020;5606;2581;70;335;162;3
Армения;22.05.2020;5928;2874;74;322;293;4
Армения;23.05.2020;6302;2936;77;374;62;3
Армения;24.05.2020;6661;3064;81;359;128;4
Армения;25.05.2020;7113;3145;87;452;81;6
Армения;26.05.2020;7402;3220;91;289;75;4
Армения;27.05.2020;7774;3255;98;372;35;7
Армения;28.05.2020;8216;3287;113;442;32;15
Армения;29.05.2020;8676;3297;120;460;10;7
Армения;30.05.2020;8927;3317;127;251;20;7
Армения;31.05.2020;9282;3386;131;355;69;4
Армения;01.06.2020;9492;3402;139;210;16;8
Армения;02.06.2020;10009;3427;158;517;25;19
Армения;03.06.2020;10524;3454;170;515;27;12
Армения;04.06.2020;11221;3468;176;697;14;6
Армения;05.06.2020;11817;3513;183;596;45;7
Армения;06.06.2020;12364;3720;190;547;207;7
Армения;07.06.2020;13130;4014;200;766;294;10
Армения;08.06.2020;13325;4099;211;195;85;11
Армения;09.06.2020;13675;4451;217;350;352;6
Армения;10.06.2020;14103;5226;227;428;775;10
Армения;11.06.2020;14669;5466;245;566;240;18
Армения;12.06.2020;15281;5639;258;612;173;13
Армения;13.06.2020;16004;6081;264;723;442;6
Армения;14.06.2020;16667;6214;269;663;133;5
Армения;15.06.2020;17064;6276;285;397;62;16
Армения;16.06.2020;17489;6571;293;425;295;8
Армения;17.06.2020;18033;6814;302;544;243;9
Армения;18.06.2020;18698;7560;309;665;746;7
Армения;19.06.2020;19157;8266;319;459;706;10
Армения;20.06.2020;19708;8854;332;551;588;13
Армения;21.06.2020;20268;9002;350;560;148;18
Армения;22.06.2020;20588;9131;360;320;129;10
Армения;23.06.2020;21006;10144;372;418;1013;12
Армения;24.06.2020;21717;10797;386;711;653;14
Армения;25.06.2020;22488;11335;397;771;538;11
Армения;26.06.2020;23247;12149;410;759;814;13
Армения;27.06.2020;23909;12911;421;662;762;11
Армения;28.06.2020;24645;13116;426;736;205;5
Армения;29.06.2020;25127;13297;433;482;181;7
Армения;30.06.2020;25542;14048;443;415;751;10
Армения;01.07.2020;26065;14563;453;523;515;10
Армения;02.07.2020;26658;15036;459;593;473;6
Армения;03.07.2020;27320;15484;469;662;448;10
Армения;04.07.2020;27900;15935;477;580;451;8
Армения;05.07.2020;28606;16140;484;706;205;7
Армения;06.07.2020;28936;16302;491;330;162;7
Армения;07.07.2020;29285;16907;503;349;605;12
Армения;08.07.2020;29820;17427;521;535;520;18
Армения;09.07.2020;30346;18000;535;526;573;14
Армения;10.07.2020;30903;18709;546;557;709;11
Армения;11.07.2020;31392;19419;559;489;710;13
Армения;12.07.2020;31969;19633;565;577;214;6
Армения;13.07.2020;32151;19865;573;182;232;8
Армения;14.07.2020;32490;20729;581;339;864;8
Армения;15.07.2020;33005;21348;592;515;619;11
Армения;16.07.2020;33559;21931;607;554;583;15
Армения;17.07.2020;34001;22492;620;442;561;13
Армения;18.07.2020;34462;23123;631;461;631;11
Армения;19.07.2020;34877;23294;641;415;171;10
Армения;20.07.2020;34981;23502;650;104;208;9
Армения;21.07.2020;35254;24206;662;273;704;12
Армения;22.07.2020;35693;24766;678;439;560;16
Армения;23.07.2020;36162;25244;688;469;478;10
Армения;24.07.2020;36613;25734;692;451;490;4
Армения;25.07.2020;36996;26243;700;383;509;8
Армения;26.07.2020;37317;26478;705;321;235;5
Армения;27.07.2020;37390;26665;711;73;187;6
Армения;28.07.2020;37629;27357;719;239;692;8
Армения;29.07.2020;37937;27824;723;308;467;4
Армения;30.07.2020;38196;28366;728;259;542;5
Армения;31.07.2020;38550;28997;738;354;631;10
Армения;01.08.2020;38841;29557;749;291;560;11
Армения;02.08.2020;39050;29750;754;209;193;5
Армения;03.08.2020;39102;29861;762;52;111;8
Армения;04.08.2020;39298;30372;768;196;511;6
Армения;05.08.2020;39586;30850;770;288;478;2
Армения;06.08.2020;39819;31556;772;233;706;2
Армения;07.08.2020;39985;32008;777;166;452;5
Армения;08.08.2020;40185;32395;785;200;387;8
Армения;09.08.2020;40410;32520;791;225;125;6
Армения;10.08.2020;40433;32616;796;23;96;5
Армения;11.08.2020;40593;33157;803;160;541;7
Армения;12.08.2020;40794;33492;806;201;335;3
Армения;13.08.2020;41023;33897;809;229;405;3
Армения;14.08.2020;41299;34164;814;276;267;5
Армения;15.08.2020;41495;34484;817;196;320;3
Армения;16.08.2020;41663;34584;818;168;100;1
Армения;17.08.2020;41701;34655;824;38;71;6
Армения;18.08.2020;41846;34982;832;145;327;8
Армения;19.08.2020;42056;35226;833;210;244;1
Армения;20.08.2020;42319;35476;836;263;250;3
Армения;21.08.2020;42477;35693;842;158;217;6
Армения;22.08.2020;42616;35907;850;139;214;8
Армения;23.08.2020;42792;35991;852;176;84;2
Армения;24.08.2020;42825;36049;854;33;58;2
Армения;25.08.2020;42936;36475;858;111;426;4
Армения;26.08.2020;43067;36726;861;131;251;3
Армения;27.08.2020;43270;36988;864;203;262;3
Армения;28.08.2020;43451;37264;869;181;276;5
Армения;29.08.2020;43626;37563;872;175;299;3
Армения;30.08.2020;43750;37650;877;124;87;5
Армения;31.08.2020;43781;37722;879;31;72;2
Армения;01.09.2020;43878;38356;881;97;634;2
Армения;02.09.2020;44075;38631;884;197;275;3
Армения;03.09.2020;44271;38855;887;196;224;3
Армения;04.09.2020;44461;39257;891;190;402;4
Армения;05.09.2020;44649;39823;895;188;566;4
Армения;06.09.2020;44783;40089;897;134;266;2
Армения;07.09.2020;44845;40121;900;62;32;3
Армения;08.09.2020;44953;40592;903;108;471;3
Армения;09.09.2020;45152;41023;905;199;431;2
Армения;10.09.2020;45326;41233;906;174;210;1
Армения;11.09.2020;45503;41434;909;177;201;3
Армения;12.09.2020;45675;41605;911;172;171;2
Армения;13.09.2020;45862;41659;916;187;54;5
Армения;14.09.2020;45969;41693;919;107;34;3
Армения;15.09.2020;46119;41941;920;150;248;1
Армения;16.09.2020;46376;42069;923;257;128;3
Армения;17.09.2020;46671;42231;925;295;162;2
Армения;18.09.2020;46910;42369;926;239;138;1
Армения;19.09.2020;47154;42551;928;244;182;2
Армения;20.09.2020;47431;42608;930;277;57;2
Армения;21.09.2020;47552;42637;936;121;29;6
Армения;22.09.2020;47667;42676;938;115;39;2
Армения;23.09.2020;47877;43026;942;210;350;4
Армения;24.09.2020;48251;43266;945;374;240;3
Армения;25.09.2020;48643;43401;947;392;135;2
Армения;26.09.2020;49072;43576;948;429;175;1
Армения;27.09.2020;49400;43613;951;328;37;3
Армения;28.09.2020;49574;43665;957;174;52;6
Армения;29.09.2020;49901;43849;958;327;184;1
Армения;30.09.2020;50359;44001;959;458;152;1
Армения;01.10.2020;50850;44219;963;491;218;4
Армения;02.10.2020;51382;44406;966;532;187;3
Армения;03.10.2020;51925;44583;972;543;177;6
Армения;04.10.2020;52496;44672;977;571;89;5
Армения;05.10.2020;52677;44710;984;181;38;7
Армения;06.10.2020;53083;44932;990;406;222;6
Армения;07.10.2020;53755;45110;995;672;178;5
Армения;08.10.2020;54473;45312;1004;718;202;9
Армения;09.10.2020;55087;45528;1010;614;216;6
Армения;10.10.2020;55736;45771;1016;649;243;6
Армения;11.10.2020;56451;45824;1020;715;53;4
Армения;12.10.2020;56821;45891;1026;370;67;6
Армения;13.10.2020;57566;46318;1032;745;427;6
Армения;14.10.2020;58624;46713;1039;1058;395;7
Армения;15.10.2020;59995;47119;1046;1371;406;7
Армения;16.10.2020;61460;47541;1056;1465;422;10
Армения;17.10.2020;63000;47925;1067;1540;384;11
Армения;18.10.2020;64694;48104;1081;1694;179;14
Армения;19.10.2020;65460;48208;1091;766;104;10
Армения;20.10.2020;66694;48734;1101;1234;526;10
Армения;21.10.2020;68530;49219;1121;1836;485;20
Армения;22.10.2020;70836;49787;1131;2306;568;10
Армения;23.10.2020;73310;50276;1145;2474;489;14
Армения;24.10.2020;75523;50701;1157;2213;425;12
Армения;25.10.2020;77837;50908;1180;2314;207;23
Армения;26.10.2020;78810;51162;1196;973;254;16
Армения;27.10.2020;80410;51814;1222;1600;652;26
Армения;28.10.2020;82651;52508;1243;2241;694;21
Армения;29.10.2020;85034;53257;1272;2383;749;29
Армения;30.10.2020;87432;54316;1300;2398;1059;28
Армения;31.10.2020;89813;55317;1341;2381;1001;41
Армения;01.11.2020;92254;55827;1363;2441;510;22
Армения;02.11.2020;93448;56466;1391;1194;639;28
Армения;03.11.2020;94776;57599;1413;1328;1133;22
Армения;04.11.2020;97150;58811;1448;2374;1212;35
Армения;05.11.2020;99563;60135;1476;2413;1324;28
Армения;06.11.2020;101773;61782;1506;2210;1647;30
Армения;07.11.2020;104249;63258;1533;2476;1476;27
Армения;08.11.2020;106424;64179;1559;2175;921;26
Армения;09.11.2020;107466;64910;1580;1042;731;21
Армения;10.11.2020;108687;66835;1609;1221;1925;29
Армения;11.11.2020;110548;68336;1636;1861;1501;27
Армения;12.11.2020;112680;70130;1668;2132;1794;32
Армения;13.11.2020;114383;72116;1697;1703;1986;29
Армения;14.11.2020;115855;74105;1738;1472;1989;41
Армения;15.11.2020;117337;74984;1763;1482;879;25
Армения;16.11.2020;117886;75865;1788;549;881;25
Армения;17.11.2020;118870;78343;1811;984;2478;23
Армения;18.11.2020;120459;80069;1839;1589;1726;28
Армения;19.11.2020;121979;88388;1870;1520;8319;31
Армения;20.11.2020;123646;90754;1900;1667;2366;30
Армения;21.11.2020;124839;92829;1931;1193;2075;31
Армения;22.11.2020;126224;94090;1952;1385;1261;21
Армения;23.11.2020;126709;95099;1976;485;1009;24
Армения;24.11.2020;127522;98944;2002;813;3845;26
Армения;25.11.2020;129085;100913;2040;1563;1969;38
Армения;26.11.2020;130870;103055;2068;1785;2142;28
Армения;27.11.2020;132346;105149;2090;1476;2094;22
Армения;28.11.2020;133594;106479;2121;1248;1330;31
Армения;29.11.2020;134768;107364;2142;1174;885;21
Армения;30.11.2020;135124;108442;2164;356;1078;22
Армения;01.12.2020;135967;110365;2193;843;1923;29
Армения;02.12.2020;137231;111795;2228;1264;1430;35
Армения;03.12.2020;138508;113228;2254;1277;1433;26
Армения;04.12.2020;139692;114990;2277;1184;1762;23
Армения;05.12.2020;140959;116066;2309;1267;1076;32
Армения;06.12.2020;141937;116796;2326;978;730;17
Армения;07.12.2020;142344;117649;2344;407;853;18
Армения;08.12.2020;142928;119147;2372;584;1498;28
Армения;09.12.2020;144066;120532;2393;1138;1385;21
Армения;10.12.2020;145240;121882;2416;1174;1350;23
Армения;11.12.2020;146317;123474;2445;1077;1592;29
Армения;12.12.2020;147312;124521;2462;995;1047;17
Армения;13.12.2020;148325;125169;2486;1013;648;24
Афганистан;22.01.2020;0;0;0;0;0;0
Афганистан;23.01.2020;0;0;0;0;0;0
Афганистан;24.01.2020;0;0;0;0;0;0
Афганистан;25.01.2020;0;0;0;0;0;0
Афганистан;26.01.2020;0;0;0;0;0;0
Афганистан;27.01.2020;0;0;0;0;0;0
Афганистан;28.01.2020;0;0;0;0;0;0
Афганистан;29.01.2020;0;0;0;0;0;0
Афганистан;30.01.2020;0;0;0;0;0;0
Афганистан;31.01.2020;0;0;0;0;0;0
Афганистан;01.02.2020;0;0;0;0;0;0
Афганистан;02.02.2020;0;0;0;0;0;0
Афганистан;03.02.2020;0;0;0;0;0;0
Афганистан;04.02.2020;0;0;0;0;0;0
Афганистан;05.02.2020;0;0;0;0;0;0
Афганистан;06.02.2020;0;0;0;0;0;0
Афганистан;07.02.2020;0;0;0;0;0;0
Афганистан;08.02.2020;0;0;0;0;0;0
Афганистан;09.02.2020;0;0;0;0;0;0
Афганистан;10.02.2020;0;0;0;0;0;0
Афганистан;11.02.2020;0;0;0;0;0;0
Афганистан;12.02.2020;0;0;0;0;0;0
Афганистан;13.02.2020;0;0;0;0;0;0
Афганистан;14.02.2020;0;0;0;0;0;0
Афганистан;15.02.2020;0;0;0;0;0;0
Афганистан;16.02.2020;0;0;0;0;0;0
Афганистан;17.02.2020;0;0;0;0;0;0
Афганистан;18.02.2020;0;0;0;0;0;0
Афганистан;19.02.2020;0;0;0;0;0;0
Афганистан;20.02.2020;0;0;0;0;0;0
Афганистан;21.02.2020;0;0;0;0;0;0
Афганистан;22.02.2020;0;0;0;0;0;0
Афганистан;23.02.2020;0;0;0;0;0;0
Афганистан;24.02.2020;1;0;0;1;0;0
Афганистан;25.02.2020;1;0;0;0;0;0
Афганистан;26.02.2020;1;0;0;0;0;0
Афганистан;27.02.2020;1;0;0;0;0;0
Афганистан;28.02.2020;1;0;0;0;0;0
Афганистан;29.02.2020;1;0;0;0;0;0
Афганистан;01.03.2020;1;0;0;0;0;0
Афганистан;02.03.2020;1;0;0;0;0;0
Афганистан;03.03.2020;2;0;0;1;0;0
Афганистан;04.03.2020;4;0;0;2;0;0
Афганистан;05.03.2020;4;0;0;0;0;0
Афганистан;06.03.2020;4;0;0;0;0;0
Афганистан;07.03.2020;4;0;0;0;0;0
Афганистан;08.03.2020;5;0;0;1;0;0
Афганистан;09.03.2020;7;0;0;2;0;0
